source_file,relative,line_start,line_end,original_text,file_sha256,item_id,event_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,65,65,## [2026-04-25 07:52] INFO scheduler | 调度周期完成,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0041,WIKI-LEGACY-EVENT-0020,history_filing,historical_only,## [2026-04-25 07:52] INFO scheduler | 调度周期完成,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,66,66,- elapsed=0s,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0042,WIKI-LEGACY-EVENT-0020,history_filing,historical_only,- elapsed=0s,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,67,67,- judgment=233companies,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0043,WIKI-LEGACY-EVENT-0020,history_filing,historical_only,- judgment=233companies,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,69,69,## [2026-04-25 07:53] INFO enrich | scheduler补全 3 页评估,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0044,WIKI-LEGACY-EVENT-0021,history_filing,superseded,## [2026-04-25 07:53] INFO enrich | scheduler补全 3 页评估,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,AGENTS BOUNDARY-0; original dated counts retained,"Old assessment/judgment/compression write counts are retired research functionality, not current source platform acceptance; compression size reduction does not demonstrate preserved evidence.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,71,71,## [2026-04-25 07:53] INFO scheduler | 调度周期完成,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0045,WIKI-LEGACY-EVENT-0022,history_filing,historical_only,## [2026-04-25 07:53] INFO scheduler | 调度周期完成,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,72,72,- elapsed=33s,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0046,WIKI-LEGACY-EVENT-0022,history_filing,historical_only,- elapsed=33s,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,73,73,- assess=+3,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0047,WIKI-LEGACY-EVENT-0022,history_filing,historical_only,- assess=+3,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,75,75,"## [2026-04-25 07:54] INFO distill | scheduler蒸馏 3 行业, +9 条目",df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0048,WIKI-LEGACY-EVENT-0023,history_filing,superseded,"## [2026-04-25 07:54] INFO distill | scheduler蒸馏 3 行业, +9 条目",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,AGENTS BOUNDARY-0,Industry distill completion is retired research output; no accuracy or independent input evidence follows from count.,用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,77,77,## [2026-04-25 07:54] INFO scheduler | 调度周期完成,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0049,WIKI-LEGACY-EVENT-0024,history_filing,historical_only,## [2026-04-25 07:54] INFO scheduler | 调度周期完成,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,78,78,- elapsed=81s,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0050,WIKI-LEGACY-EVENT-0024,history_filing,historical_only,- elapsed=81s,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,79,79,- distill=+9entries,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0051,WIKI-LEGACY-EVENT-0024,history_filing,historical_only,- distill=+9entries,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,81,81,"## [2026-04-25 07:56] INFO lint | scheduler矛盾检测: 200 潜在, 0 高置信度",df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0052,WIKI-LEGACY-EVENT-0025,history_filing,historical_only,"## [2026-04-25 07:56] INFO lint | scheduler矛盾检测: 200 潜在, 0 高置信度",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,83,83,## [2026-04-25 07:56] INFO scheduler | 调度周期完成,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0053,WIKI-LEGACY-EVENT-0026,history_filing,historical_only,## [2026-04-25 07:56] INFO scheduler | 调度周期完成,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,84,84,- elapsed=90s,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0054,WIKI-LEGACY-EVENT-0026,history_filing,historical_only,- elapsed=90s,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,85,85,- detect=0high,df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0055,WIKI-LEGACY-EVENT-0026,history_filing,historical_only,- detect=0high,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,original Apr22 7075–7194; current source-only different worker reviewed separately,"Cycle completed is control flow completion, not all tasks successful: old Apr22 repeatedly processed files with zero added entries and 1–5 errors; no attempt ID lets adjacent concurrent events correlate reliably.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log.md,log.md,87,87,"## [2026-04-25 07:56] INFO evolve | scheduler schema进化: 8 指标, 建议 473 chars",df59049403825cb23593818d2b7b23606eead2ee85d6399954df98932efe9eb9,WIKI-LEGACY-BIZ-0056,WIKI-LEGACY-EVENT-0027,history_filing,superseded,"## [2026-04-25 07:56] INFO evolve | scheduler schema进化: 8 指标, 建议 473 chars",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,CLAUDE148–172; context ledger,"Schema evolution measures metrics and generated character count, not correctness of suggested actions. CLAUDE current stale suggestions illustrate lifecycle handoff risk.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
