item_id,case_id,source_file,source_line,conclusion,reason,current_evidence,source_text
A13-003:L0085,A13-003,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,85,insufficient_evidence,C/D 原验收包括真只读、活跃 writer/49GB SLO、跨 roots 请求级 policy、amended 最小下载；实际 ZR409 Dropbox 正向改为正确 MISSING，仍缺此入口正向完成证据；ZR205 deadline 有当前纯反例。,assurance/unified_completion/receipts/ZR-409/00_wu_card.md:31; assurance/unified_completion/receipts/ZR-409/12_reviewer_receipt.json findings REV001/002; reviews/filing/review.md; reviews/filing/tests (当前隔离 retry、pause、路由及结果契约反例),7. `missing ∪ newer_revision` 都可 action，支持 0/1/多缺口；
A13-003:L0086,A13-003,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,86,insufficient_evidence,C/D 原验收包括真只读、活跃 writer/49GB SLO、跨 roots 请求级 policy、amended 最小下载；实际 ZR409 Dropbox 正向改为正确 MISSING，仍缺此入口正向完成证据；ZR205 deadline 有当前纯反例。,assurance/unified_completion/receipts/ZR-409/00_wu_card.md:31; assurance/unified_completion/receipts/ZR-409/12_reviewer_receipt.json findings REV001/002; reviews/filing/review.md; reviews/filing/tests (当前隔离 retry、pause、路由及结果契约反例),8. 授权绑定 staging/commit/re-resolve/single-flight/recovery；
A13-003:L0087,A13-003,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,87,insufficient_evidence,C/D 原验收包括真只读、活跃 writer/49GB SLO、跨 roots 请求级 policy、amended 最小下载；实际 ZR409 Dropbox 正向改为正确 MISSING，仍缺此入口正向完成证据；ZR205 deadline 有当前纯反例。,assurance/unified_completion/receipts/ZR-409/00_wu_card.md:31; assurance/unified_completion/receipts/ZR-409/12_reviewer_receipt.json findings REV001/002; reviews/filing/review.md; reviews/filing/tests (当前隔离 retry、pause、路由及结果契约反例),9. fourth-root 只改配置/adapter fixture、产品 core diff=0。
A13-003:L0089,A13-003,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,89,insufficient_evidence,C/D 原验收包括真只读、活跃 writer/49GB SLO、跨 roots 请求级 policy、amended 最小下载；实际 ZR409 Dropbox 正向改为正确 MISSING，仍缺此入口正向完成证据；ZR205 deadline 有当前纯反例。,assurance/unified_completion/receipts/ZR-409/00_wu_card.md:31; assurance/unified_completion/receipts/ZR-409/12_reviewer_receipt.json findings REV001/002; reviews/filing/review.md; reviews/filing/tests (当前隔离 retry、pause、路由及结果契约反例),同一用户请求必须创建一个必填 `RuntimeContext`，把 triplet、RootPolicy snapshot/hash、activation epoch、cohort、schema/as-of 贯穿 resolve、latest/ensure、provider discovery、close-gap 后重解和 filing handle validation；任何内部 constructor 不得以 `None` 缺省回到 v1。runtime snapshot 引用的 policy 必须存在、可复算且 hash 等于 activation；配置漂移、缺失或损坏一律 fail closed，不能给 v1 结果补贴 v2 hash。
A13-003:L0091,A13-003,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,91,insufficient_evidence,C/D 原验收包括真只读、活跃 writer/49GB SLO、跨 roots 请求级 policy、amended 最小下载；实际 ZR409 Dropbox 正向改为正确 MISSING，仍缺此入口正向完成证据；ZR205 deadline 有当前纯反例。,assurance/unified_completion/receipts/ZR-409/00_wu_card.md:31; assurance/unified_completion/receipts/ZR-409/12_reviewer_receipt.json findings REV001/002; reviews/filing/review.md; reviews/filing/tests (当前隔离 retry、pause、路由及结果契约反例),关键 RED：物理排他的 Dropbox-only/dayu-only 当前应从 revenue 用户入口失败；同期间 amendment 当前应不下载；生产 resolve 当前应触发写初始化。只有先稳定复现并登记 RED 才可实现。
A13-003:L0093,A13-003,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,93,insufficient_evidence,C/D 原验收包括真只读、活跃 writer/49GB SLO、跨 roots 请求级 policy、amended 最小下载；实际 ZR409 Dropbox 正向改为正确 MISSING，仍缺此入口正向完成证据；ZR205 deadline 有当前纯反例。,assurance/unified_completion/receipts/ZR-409/00_wu_card.md:31; assurance/unified_completion/receipts/ZR-409/12_reviewer_receipt.json findings REV001/002; reviews/filing/review.md; reviews/filing/tests (当前隔离 retry、pause、路由及结果契约反例),真实 T2 样本必须至少包含一个当前 `dayu_portfolio` 独有 filing，不能用在 companies 另有副本的文件冒充。Dropbox filing 样本先通过 sidecar污染清理门；任何 `.pdf.source`/JSON sidecar不得成为 original filing。还必须比较同一请求在 resolve、ensure、close-gap 三阶段的候选集合与metadata source，禁止少量v2 canary与v1 legacy全量混用而产生无解释分叉。
A13-004:L0097,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,97,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),按 `ZR-501～ZR-510`，随后 `ZR-304～ZR-306` 的存量迁移部分执行：
A13-004:L0099,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,99,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),- `broker_research` identity、sidecar 角色、多实体 attribution、页码/阅读顺序、typed table、chunk/tag/fact、privacy/rights；
A13-004:L0100,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,100,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),- `ProcessingDemand` enqueue/dedupe/claim/heartbeat/retry/complete 与公平调度；
A13-004:L0101,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,101,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),- 官方 HTML 的 title/entity/period 身份门和共享保存/索引；
A13-004:L0102,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,102,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),- artifact `source_sha` 必填，shadow binding 与生产 bundle 归一成唯一真源；
A13-004:L0103,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,103,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),- 存量只按可证明五桶迁移；不可证明则保留原文并按需重处理，禁止强行抬 binding 率。
A13-004:L0105,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,105,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),在任何新的外部LLM处理或broker cohort前，先盘点历史 Dropbox summaries 的 producer/model/provider/egress 证据；无法证明本地处理不等于可假定安全。RootPolicy 必须显式给出 `privacy_class`、rights 和允许的处理边界；`private_user + not_reviewed + 无外发授权` 时外部LLM调用严格为0。
A13-004:L0107,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,107,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),七份紫金 Dropbox PDF 是受控 T2 golden corpus：逐份验证 publisher/date/entity/table/period/unit，长江比较报告必须多实体零错归；原文不进入仓库，只提交 hash 和短期 oracle。
A13-004:L0111,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,111,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),可在 broker 基础 contract 稳定后分两支并行，最后合流：
A13-004:L0115,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,115,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),执行 `ZR-701～ZR-706、ZR-710`：单一 schema 真源；generator→linter→真实 engine；纯 `prepare_forecast`；零写 validate-only；显式 Draft/Formal artifact；原子 publication/recovery；source-preparation 真正提交 ProcessingDemand。
A13-004:L0119,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,119,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),先 `ZR-610` 冻结会计 ADR，再执行 `ZR-601～ZR-608、ZR-611、ZR-707、ZR-711～ZR-713`：asset facts、resource/reserve/basis、ownership/consolidation、mine-year operations、commercial layer、internal flow/elimination、asset→segment→group reconciliation、schema 3.8 opt-in、confidence 反博弈、rolling-origin backtest。
A13-004:L0121,A13-004,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,121,insufficient_evidence,E 原要求 worker 持久 ProcessingDemand、七真实 PDF 两位独立标注及表格阈值；F 原要求逐矿事实/单位/会计与事务发布，不能由同公式 fixture、DAG selector 或 artifact 计数代理。当前 unit 审查保留局部有效实现。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted),两支在 `ZR-609、ZR-709` 合流。若逐矿 bridge 不闭合，系统必须输出 operating indicators/data gap/rating cap，而不是用 plug 假装完成。
A13-005:L0125,A13-005,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/authoritative_execution_plan.md,125,contradicted,G 三公司/多状态/真实 provider-worker 目标与 CA302 只合成引擎并排除 worker/下载不等价；H 不可豁免自然累积与 CA206 纯函数卡在同日解锁终验相冲突。,assurance/unified_completion/receipts/CA-302/00_wu_card.md:9-27; assurance/unified_completion/receipts/CA-206/00_wu_card.md:9-26,执行 `ZR-802～ZR-806`，并由 `CA-105～CA-108` 证据系统收集结果：
